h_type	date	adress	loc	num_floor	unit_per_floor	price	age	statuse	view	doc_status	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment
آپارتمان	1402/05/29	اتوبان بابایی شهرك شهید بهشتی	4	19	20	9,000,000,000 تومان	1	تخلیه	سنگ	شخصي	0	1	0	0	8	100	2	0	MDF	ايراني فرنگي	سراميک	1	1	1	1	آسانسور_چیلر
آپارتمان	1402/05/29	حكیمیه گلریز	4	4	1	11,200,000,000 تومان	7	مسکونی	سنگ	شخصي	1	0	0	0	2	127	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/28	شمس آباد خ لاهیجانی	4	5	4	6,600,000,000 تومان	11	تخلیه	سنگ	شخصي	1	0	0	0	4	66	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/28	تهرانپارس بلوار شاهد كوچه 218	4	4	2	3,900,000,000 تومان	8	تخلیه	سنگ	شخصي	0	1	0	0	3	70	2	1	MDF	ايرانی	سراميک	1	0	1	1	کولر_گاز
آپارتمان	1402/06/08	جشنواره خ نقدی	4	4	2	3,750,000,000 تومان	15	مسکونی	آجر سه سانت	شخصي	0	1	0	0	4	50	1	1	MDF	ايرانی	سراميک	0	0	1	0	کولر_گاز
آپارتمان	1402/05/31	ایت شمالی چهارراه سرسبز	4	3	1	9,800,000,000 تومان	30	اجاره	سنگ	شخصي	1	0	0	0	2	97	2	1	MDF	ايرانی	سنگ	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	شمس اباد خ ریحانی	4	5	2	11,300,000,000 تومان	9	اجاره	سنگ	شخصي	1	1	0	0	1	103	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_حیاط خلوت_گاز
آپارتمان	1402/06/09	تهرانپارس بلوار پروین خ شفیعی مكرم بین خ 133 و 135	4	4	1	1,600,000,000 تومان	30	اجاره	سنگ	قولنامه اي	0	1	0	0	4	65	0	1	MDF	ايرانی	سراميک	0	0	1	0	کولر_گاز
آپارتمان	1402/06/07	جشنواره خ زهدی	4	6	4	3,450,000,000 تومان	8	تخلیه	سنگ	شخصي	0	1	0	0	3	50	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	جشنواره خ طالبی آهویی	4	4	2	4,340,000,000 تومان	17	مسکونی	آجر سه سانت	شخصي	0	1	0	0	4	70	2	1	MDF	ايرانی	سراميک	1	0	1	0	کولر_پکیج_گاز
آپارتمان	1402/05/31	تهران پارس بلوار پروین خ 214	4	4	1	5,350,000,000 تومان	14	مسکونی	سنگ	شخصي	0	1	0	0	3	78	2	1	هایگلاس	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_پکیج_گاز
آپارتمان	1402/06/08	قنات كوثر ك 2	4	4	2	8,600,000,000 تومان	21	مسکونی	سنگ	شخصي	0	1	0	0	3	101	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/11	نیروی دریائی نرسیده به ك كریمی	4	5	4	8,925,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	2	85	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/05	هروی خ آزادی	4	5	3	16,000,000,000 تومان	19	اجاره	سنگ	شخصي	1	0	0	0	4	133	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	تهران پارس خ استخر	4	5	4	7,954,000,000 تومان	7	مسکونی	سنگ	شخصي	1	0	0	0	2	97	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	تهرانپارس بلوار پروین خ 216	4	5	3	4,500,000,000 تومان	12	اجاره	سنگ	شخصي	1	0	0	0	3	60	1	1	MDF	ايرانی	سراميک	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	تهران پارس رسالت خ شیرود	4	5	4	4,690,000,000 تومان	2	تخلیه	سنگ	تعاوني	1	0	0	1	2	67	1	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/01	تهران پارس بالاتر از فلكه 3 خ 210	4	4	1	8,000,000,000 تومان	17	مسکونی	سنگ	شخصي	1	0	0	0	2	90	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/31	تهرانپارس خ بهار	4	4	2	11,000,000,000 تومان	17	اجاره	سنگ	شخصي	1	0	0	0	4	105	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/05/28	هروی خ گلستان	4	5	4	8,300,000,000 تومان	17	اجاره	سنگ	شخصي	1	0	0	0	1	63	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/30	بزرگراه رسالت میدان دوازدهم	4	4	2	5,500,000,000 تومان	30	تخلیه	سنگ	شخصي	1	0	0	0	2	59	1	1	فلزي	ايرانی	سراميک	0	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/26	فرجام خ حیدرخانی	4	5	2	8,200,000,000 تومان	4	تخلیه	سنگ	شخصي	0	1	0	0	2	82	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/29	میدان رسالت خ سلمان طرقی	4	5	3	4,800,000,000 تومان	15	تخلیه	سنگ	شخصي	0	0	0	1	5	54	1	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	شریعتی روبروی پارك كوروش	4	5	2	17,050,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	1	110	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_چیلر_گاز
آپارتمان	1402/06/11	شمس آباد خ ریحانی	4	5	4	13,750,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	مختلف	110	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	اتوبان بابایی شهرك شهپریان	4	12	8	7,700,000,000 تومان	7	مسکونی	ترکیبی	تعاوني	1	0	0	0	12	93	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	هروی ساقدوش	4	5	2	21,750,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	2	150	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	شمس آباد خ لاهیجانی	4	5	2	20,400,000,000 تومان	2	تخلیه	سنگ	شخصي	1	0	0	0	4	240	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/12	تهران پارس بلوار پروین بین 133و135	4	4	6	3,800,000,000 تومان	16	مسکونی	سنگ	شخصي	1	0	0	0	4	48	1	1	MDF	ايرانی	سراميک	0	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/08	هروی خ ضابطی	4	4	2	8,500,000,000 تومان	25	اجاره	آجر	شخصي	1	1	1	0	4	96	2	1	فلزي	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/01	دلاوران خ تكاوران جنوبی	4	4	1	4,500,000,000 تومان	28	اجاره	سنگ	قولنامه اي	0	1	0	0	2	90	1	1	فلزي	ايرانی	سراميک	1	0	0	1	کولر_گاز
آپارتمان	1402/05/28	حكیمیه خ اركیده	4	6	2	14,500,000,000 تومان	1	مسکونی	سنگ	شخصي	1	0	0	0	1	125	3	0	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/28	تهرانپارس خ استخر	4	5	1	4,900,000,000 تومان	3	مسکونی	سنگ	شخصي	0	1	0	0	1	57	1	1	MDF	ايراني فرنگي	سراميک	1	1	0	1	شوفاژ_کولر_آسانسور
آپارتمان	1402/05/28	هروی حسین اباد	4	11	9	13,750,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	1	125	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/02	هروی ساقدوش خ لاله	4	5	2	9,100,000,000 تومان	10	تخلیه	سنگ	شخصي	0	1	0	0	3	81	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/26	جشنواره خ زهدی	4	4	3	2,650,000,000 تومان	10	مسکونی	سنگ	شخصي	1	0	0	0	1	46	1	1	MDF	ايرانی	سراميک	1	0	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/29	فرجام خ عبادی	4	5	4	8,500,000,000 تومان	8	اجاره	سنگ	شخصي	0	1	0	0	5	90	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/08	هروی حسین اباد	4	11	9	16,000,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	8	123	2	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	تهرانپارس 180/1غربی	4	4	1	11,700,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	1	90	2	1	MDF	ايراني فرنگي	لامنيت	1	0	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	فرجام خ حیدرخانی	4	4	1	4,800,000,000 تومان	22	تخلیه	سنگ	شخصي	1	0	0	0	3	54	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/01	تهرانپارس خ 114	4	4	2	6,500,000,000 تومان	20	مسکونی	سنگ	شخصي	0	1	0	0	4	80	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/08	تهارنپارس بلوار شاهد بین بلوار و خیری	4	4	3	4,500,000,000 تومان	30	مسکونی	سنگ	شخصي	0	1	0	0	1	59	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/02	تهرانپارس خ استخر خ رجائی	4	5	3	7,600,000,000 تومان	3	اجاره	سنگ	شخصي	1	0	0	0	1	100	2	1	MDF	ايراني فرنگي	سنگ	1	1	0	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/11	بنی هاشم نرسیده به ك لقمانی	4	5	4	7,400,000,000 تومان	8	تخلیه	سنگ	شخصي	1	0	0	0	1	69	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/08	فرجام میدان 48	4	5	1	12,500,000,000 تومان	2	تخلیه	سنگ	شخصي	0	1	0	0	2	125	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/01	تهرانپارس خ وفادار شرقی خ رجایی	4	2	1	2,800,000,000 تومان	5	تخلیه	سنگ	قولنامه اي	0	1	0	0	2	60	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/05	تهرانپارس خ 190غربی	4	5	2	10,800,000,000 تومان	10	تخلیه	سنگ	شخصي	1	1	0	0	3	105	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/05/30	شمس آباد شهید كرد	4	4	2	4,350,000,000 تومان	17	تخلیه	سنگ	شخصي	1	0	0	0	3	54	1	1	MDF	ايراني فرنگي	پارکت	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/28	هنگام شمیران نو كوچه هشتم	4	3	1	2,150,000,000 تومان	16	تخلیه	سنگ	قولنامه اي	1	0	0	0	3	65	2	1	MDF	ايرانی	سراميک	1	0	1	0	کولر_گاز
آپارتمان	1402/06/05	شهید عراقی خ ملكی نسب	4	3	2	12,500,000,000 تومان	25	تخلیه	سنگ	شخصي	0	1	0	0	3	106	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/01	تهران پارس بین باقری و اردیبهشت	4	4	2	5,300,000,000 تومان	20	مسکونی	سنگ	شخصي	1	0	0	0	4	83	2	1	MDF	ايرانی	سراميک	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/13	هنگام میدان 69	4	4	2	6,000,000,000 تومان	22	اجاره	سنگ	شخصي	1	1	0	0	2	69	2	1	MDF	ايرانی	کفپوش	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	هنگام شمیران نو خ ریوندی	4	4	1	2,000,000,000 تومان	15	مسکونی	سنگ	قولنامه اي	0	1	0	0	3	65	1	1	MDF	ايراني فرنگي	موکت	1	0	0	0	کولر_گاز
آپارتمان	1402/06/01	تهران پارس خ 176 غربی	4	5	2	9,500,000,000 تومان	15	مسکونی	سنگ	شخصي	0	1	0	0	5	91	2	1	نيمه مبله	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/11	جشنواره خ اسفندانی	4	4	2	4,100,000,000 تومان	15	تخلیه	سنگ	شخصي	0	1	0	0	3	60	1	1	MDF	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/05/31	تهرانپارس بلوار پروین خ 216شرقی	4	5	2	4,150,000,000 تومان	7	تخلیه	سنگ	شخصي	0	1	0	0	1	59	1	1	هایگلاس	ايرانی	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/05	هروی حسین آباد	4	11	9	19,000,000,000 تومان	نوساز	تخلیه	سنگ	دردست اقدام	0	1	0	0	7	130	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/09	شمس آباد شهید كرد	4	4	3	5,600,000,000 تومان	16	تخلیه	سنگ	شخصي	1	0	1	0	3	75	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_گاز
آپارتمان	1402/06/09	سراج ك باقری	4	4	4	3,200,000,000 تومان	21	تخلیه	سنگ	شخصي	1	1	0	0	3	51	1	1	MDF	ايراني فرنگي	پارکت	1	0	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/04	تهران پارس میدان پروین خ 196 شرقی	4	4	2	3,500,000,000 تومان	16	مسکونی	سنگ	شخصي	1	0	0	0	3	52	1	1	MDF	ايرانی	سراميک	1	1	1	0	کولر_گاز
آپارتمان	1402/05/30	شمس آباد شهید كرد	4	5	4	4,980,000,000 تومان	15	مسکونی	گرانيت	شخصي	0	1	0	0	5	50	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور
آپارتمان	1402/06/05	اتوبان بابایی شهرك بهشتی	4	19	20	8,600,000,000 تومان	نوساز	تخلیه	سيمان	تعاوني	0	1	0	0	18	97	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/11	میدان رسالت خ مدنی	4	4	1	4,500,000,000 تومان	24	مسکونی	آجر	شخصي	1	0	0	0	زیرهمكف	70	1	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	کولر_حیاط_گاز
آپارتمان	1402/06/06	تهرانپارس بلوار پروین خ 212	4	5	4	4,000,000,000 تومان	16	تخلیه	سنگ	شخصي	0	1	0	0	5	55	1	1	هایگلاس	ايرانی	سنگ	1	1	1	1	کولر_آسانسور_گاز
آپارتمان	1402/06/05	تهران پارس باقری ك 218	4	5	2	10,000,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	0	1	0	0	2	105	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/02	تهران پارس خ 152	4	6	3	12,500,000,000 تومان	4	تخلیه	سنگ	شخصي	0	1	0	0	4	114	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/02	تهران پارس بین گیو وبلوار	4	5	2	6,000,000,000 تومان	18	مسکونی	گرانيت	شخصي	1	0	0	0	5	70	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	جشنواره میدان رهبر	4	3	2	2,400,000,000 تومان	7	تخلیه	سنگ	قولنامه اي	0	1	0	0	1	65	2	1	MDF	ايرانی	سراميک	0	0	1	0	کولر_گاز
آپارتمان	1402/06/09	تهران پارس خ 180.1	4	4	1	11,926,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	0	0	0	1	89	2	1	MDF	ايراني فرنگي	لامنيت	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/08	حكیمیه فاز 3	4	5	1	18,000,000,000 تومان	2	مسکونی	سنگ	شخصي	1	0	0	0	3	184	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	آسانسور_پکیج_گاز
آپارتمان	1402/06/13	شمس آباد نرسیده به خ شهید كرد	4	5	4	4,670,000,000 تومان	17	تخلیه	سنگ	شخصي	0	1	0	0	5	51	2	1	MDF	ايرانی	سراميک	1	1	1	0	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	تهران پارس بین فلكه 2 و 3 خ طاهری	4	5	2	13,000,000,000 تومان	5	مسکونی	سنگ	شخصي	0	1	0	0	1	105	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/13	تهران پارس بلوار پروین بین 135 و خ زهدی	4	5	1	4,800,000,000 تومان	نوساز	اجاره	سنگ	قولنامه اي	0	1	0	0	5	88	2	1	هایگلاس	ايراني فرنگي	سراميک	1	0	1	0	آسانسور_پکیج_گاز
آپارتمان	1402/06/09	هروی خ شریفی	4	5	2	10,200,000,000 تومان	10	اجاره	سنگ	شخصي	1	0	0	0	1	88	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/30	تهران پارس بلوار پروین خ 188	4	5	2	9,000,000,000 تومان	4	مسکونی	سنگ	شخصي	0	1	0	0	2	105	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/07	بنی هاشم نرسیده به خ رحیمی كلور	4	5	4	17,000,000,000 تومان	11	اجاره	سنگ	شخصي	0	1	0	0	4	102	2	1	MDF	ايراني فرنگي	پارکت سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	شمس آباد میدان بهشتی	4	4	1	6,400,000,000 تومان	30	تخلیه	سنگ	شخصي	1	0	0	0	2	77	2	1	MDF	ايرانی	سنگ	1	1	1	0	شوفاژ_کولر_گاز
آپارتمان	1402/06/04	تهران پارس بلوار پروین خ 194	4	4	2	3,650,000,000 تومان	26	مسکونی	سنگ	شخصي	0	1	0	0	2	57	2	1	MDF	ايرانی	سراميک	1	1	1	0	کولر_گاز
آپارتمان	1402/06/06	شمس اباد خ ریحانی	4	4	3	9,400,000,000 تومان	20	اجاره	سنگ	شخصي	1	0	0	0	1	94	2	1	فلزي	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/06	خواجه عبداله خ تیسفون	4	4	1	16,875,000,000 تومان	6	اجاره	سنگ	شخصي	1	0	0	0	2	125	3	1	هایگلاس	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/04	جشنواره خ احسان	4	5	4	3,300,000,000 تومان	7	اجاره	سيمان	دردست اقدام	1	0	0	0	4	61	1	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/05/31	شمس آباد خ هدایتی	4	4	1	9,500,000,000 تومان	25	تخلیه	سنگ	شخصي	0	1	0	0	1	50	1	2	MDF	ايراني فرنگي	پارکت	1	0	1	0	کولر_حیاط خلوت_گاز
آپارتمان	1402/06/14	تهرانپارس ك 210	4	5	3	11,250,000,000 تومان	4	مسکونی	سنگ	شخصي	1	0	0	0	5	125	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/06	شمس آباد خ لاهیجانی	4	5	2	11,400,000,000 تومان	2	تخلیه	سنگ	شخصي	1	0	0	0	1	120	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
آپارتمان	1402/06/02	لویزان خ شیان خ فرشادی	4	5	4	9,000,000,000 تومان	10	مسکونی	سنگ	شخصي	1	0	0	0	2	90	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز
آپارتمان	1402/06/12	بنی هاشم نرسیده به خ نصیبی	4	3	1	6,000,000,000 تومان	نوساز	تخلیه	سنگ	شخصي	1	1	0	0	2	57	1	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز
